X746	X191	X20	X540	X277	X777	X28	X702	X53	X89	X56	X302	X75	X147	X423	X404	X182	X194	X45	X96	X169	X416	X148	X46	X203	X92	X357	X44	X199	X123	X701	X762	X17	X754	X581	X97	X662	X361	X637	X284	X195	X91	X415	X126	X234	X133	X542	X64	X205	X27	X98	X545	X497	X514	X141	X376	X504	X374	X420	X257	X693	X358	X690	X1	X680	X322	X705	X719	X745	X707	X706	X760	X767	X67	X174	X202	X87	X12	X38	X422	X40	X86	X691	X587	X150	X178	X30	X434	X654	X185	X172	X109	X47	X733	X445	X135	X519	X394	X58	X55	X217	X688	X245	X328	X642	X15	X332	X166	X81	X656	X37	X157	X175	X66	X678	X572	X740	X734	X73	X143	X8	X488	X421	X451	X80	X493	X10	X137	X52	X198	X187	X122	X667	X111	X744	X5	X120	X69	X285	X560	X505	X620	X13	X377	X176	X105	X651	X168	X145	X68	X671	X437	X119	X683	X742	X54	X681	X673	X262	X312	X522	X607	X290	X703	X65	X764	X293	X619	X769	X442	X23	X88	X39	X616	X739	X432	X72	X639	X121	X235	X435	X42	X93	X598	X173	X732	X11	X771	X84	X426	X193	X201	X186	X99	X76	X489	X31	X324	X29	X755
121	0	1	123	0	0	0	28	0	26	0	149	0	0	3	0	0	0	0	29	7	9	1	0	0	0	0	0	253	1	47	0	0	804	0	0	0	0	0	0	0	0	3	0	0	3	3	0	7	4	33	1	0	0	0	0	0	0	0	0	1	0	0	0	359	0	0	0	0	0	1	0	0	0	11	0	1	3	115	1	0	28	7	1	0	0	0	143	2	0	0	0	5	8	0	0	4	0	0	0	18	1	1	0	0	0	288	0	3	18	0	23	0	1	20	0	0	0	0	0	12	226	0	0	0	5	0	257	1	38	0	2	4	0	1	0	624	3	17	2	0	0	0	35	0	0	1	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	2	15	0	0	0	1	0	0	0	0	0	1	0	0	0	28	0	2	1	0	11	4	1	0	0	7	0	5	0
122	0	0	46	0	0	0	2	0	10	0	601	0	0	0	0	0	0	0	58	5	8	0	8	2	0	14	1	1315	13	268	0	0	640	1	0	26	0	0	0	0	0	0	0	0	3	6	0	16	1	12	1	0	0	0	0	0	0	0	0	0	0	0	0	567	0	0	0	0	0	0	0	0	0	21	1	0	0	69	12	0	45	13	0	0	0	0	21	0	0	0	0	1	48	0	0	4	0	0	0	24	4	0	3	0	0	355	0	3	49	0	53	0	0	35	0	0	0	0	3	0	430	0	0	0	0	0	360	0	50	0	5	13	0	8	0	583	5	18	0	0	0	0	21	0	0	3	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	3	6	8	0	0	0	74	0	0	0	0	0	0	0	1	0	32	0	3	0	0	7	0	4	0	0	11	0	60	0
123	0	0	61	0	0	0	1	3	135	0	63	0	0	6	0	0	0	0	29	9	4	0	4	1	0	3	0	3	0	1	0	0	31	0	0	2	0	0	0	5	0	0	0	0	1	2	2	13	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	2	0	6	13	382	1	0	2	0	1	0	0	0	104	1	0	0	0	0	1	0	0	10	0	0	18	23	0	0	1	0	0	160	0	1	23	0	28	0	0	18	0	0	0	0	8	6	371	0	0	0	2	0	99	0	16	0	0	5	0	3	0	309	1	14	2	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	7	13	25	0	0	0	0	0	0	0	0	5	1	0	1	0	13	0	5	0	0	3	5	3	0	1	46	0	38	0
124	0	1	12	0	0	0	1	0	55	0	0	0	0	1	0	0	0	0	13	6	6	1	3	0	0	1	0	14	26	2	0	0	575	0	0	4	0	0	0	4	0	0	0	0	0	4	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	1	0	0	0	1	0	0	0	0	0	2	11	147	2	0	3	1	0	0	1	0	11	0	0	1	0	0	4	0	0	1	0	0	46	10	2	0	2	3	0	364	1	0	4	0	35	0	0	15	0	0	0	0	2	0	243	0	0	0	0	0	601	0	54	0	1	14	0	4	0	592	3	8	0	1	0	0	35	0	0	4	0	0	0	6	0	0	1	0	0	3	0	0	0	2	0	0	1	0	10	0	0	0	0	0	2	10	27	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	3	0	0	21	3	0	2	0	15	0	13	0
125	0	0	45	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	40	16	0	0	15	2	0	0	0	2	3	0	0	0	1873	1	0	0	0	0	0	1	0	0	0	1	0	1	0	6	0	6	2	0	0	0	1	0	0	0	0	0	0	1	0	444	0	0	0	0	0	0	0	0	0	1	0	1	18	171	1	0	8	0	0	0	0	0	82	0	0	1	0	3	2	0	0	2	0	0	11	4	0	0	0	0	0	33	0	0	1	0	15	0	0	4	0	0	0	0	6	0	293	0	0	0	0	0	28	0	2	0	0	1	0	1	0	62	2	2	1	0	0	0	2	0	0	15	0	24	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	12	0	15	0	0	0	7	0	0	0	0	0	0	0	2	0	47	0	2	0	0	4	0	14	1	0	22	0	23	0
126	0	0	90	0	0	0	0	0	45	0	0	0	0	7	0	0	0	0	33	2	15	0	3	0	0	0	0	0	0	0	0	0	647	0	0	44	0	0	0	1	0	0	0	0	2	0	1	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	468	0	1	0	0	0	0	0	0	1	0	0	0	17	388	0	0	4	0	0	2	3	0	496	2	0	0	0	46	95	0	1	11	0	0	29	24	0	1	0	0	0	435	0	4	0	0	81	0	1	34	0	0	0	0	2	0	342	0	0	0	0	0	257	0	47	0	2	3	0	4	0	905	3	5	1	1	0	0	5	0	0	5	0	1	0	31	0	0	0	0	0	0	0	1	1	0	1	0	3	1	49	0	0	0	0	0	6	3	16	0	0	0	11	0	0	0	0	2	4	0	2	0	46	0	6	0	0	0	0	0	2	0	18	0	76	0
127	0	1	35	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	14	5	0	0	9	0	0	0	0	0	10	0	0	0	206	0	0	2	0	0	0	12	0	0	0	0	0	0	0	3	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	2	1	2	10	105	2	0	5	3	0	0	0	0	804	2	0	0	1	3	24	0	0	0	0	130	2	3	0	0	0	0	0	44	0	1	2	0	10	0	0	2	0	0	0	0	15	0	192	0	0	0	0	0	31	0	1	0	0	0	0	0	0	87	0	2	0	0	0	0	7	0	0	27	0	1	21	45	0	0	0	0	0	3	0	1	0	0	0	0	0	0	7	0	0	0	0	1	26	7	16	0	0	0	12	0	0	0	0	0	1	0	3	0	84	0	11	1	0	0	0	3	0	0	13	0	5	0
128	0	1	43	0	0	0	13	0	5	0	0	0	0	10	0	0	0	0	7	3	0	0	1	1	0	4	0	0	1	0	0	0	195	0	0	0	14	0	0	1	0	0	0	0	0	0	0	4	1	154	0	0	0	0	0	0	0	0	0	0	0	0	0	77	1	0	0	0	0	0	0	0	0	3	2	3	6	189	3	0	5	0	0	1	5	0	61	1	0	0	0	4	24	1	0	6	0	0	1	4	0	0	2	0	0	59	0	0	4	0	8	0	0	4	0	0	0	0	31	2	169	0	0	0	0	0	58	0	4	1	2	0	0	1	0	72	1	2	0	0	0	0	29	0	0	2	0	3	2	6	0	0	3	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	9	2	15	0	0	1	2	0	0	0	0	0	0	0	0	0	15	0	2	0	0	2	0	0	2	0	7	0	17	0
129	0	0	1	0	0	0	1	0	3	1	2	0	0	2	13	0	0	0	8	3	0	0	2	0	0	0	0	164	0	46	0	0	381	0	0	13	0	0	0	0	2	0	0	12	0	6	0	13	0	9	1	0	0	0	1	0	0	0	0	0	1	0	0	566	0	0	0	0	0	0	0	0	0	4	0	0	0	14	8	0	6	4	0	0	0	0	179	1	0	0	1	0	15	0	0	0	0	0	0	28	0	0	1	0	0	173	0	1	6	0	47	0	0	30	0	0	0	1	9	0	412	0	1	0	18	0	221	8	30	1	2	11	0	14	0	281	1	17	3	0	0	0	14	0	0	13	1	2	0	23	0	10	0	1	0	0	0	0	0	0	1	1	1	0	24	0	0	0	0	0	8	0	1	0	1	0	2	0	1	0	0	2	0	0	0	0	31	0	4	0	0	3	0	0	0	0	10	0	5	0
130	0	0	53	0	0	1	69	0	2	0	17	0	0	5	5	0	0	0	18	0	0	0	11	286	3	2	0	17	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	3	0	2	12	88	4	0	1	1	0	0	0	0	26	0	0	0	2	0	8	0	0	2	0	0	0	7	1	0	2	1	0	175	0	1	1	0	51	0	0	7	0	0	0	0	1	0	211	0	0	0	0	0	140	0	21	0	0	3	0	6	0	256	1	3	0	0	0	0	7	0	0	0	0	0	0	1	0	3	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	14	0	29	0
131	0	0	71	0	0	0	284	0	3	0	2	0	0	2	0	0	0	0	7	6	0	0	7	2	0	1	0	0	0	1	0	0	2	0	0	2	0	0	0	7	0	0	0	0	0	0	0	1	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	5	0	0	0	114	2	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	1	0	6	0	0	0	0	0	0	0	3	0	66	0	0	0	0	0	19	0	0	0	0	0	0	0	0	50	0	2	0	0	0	0	4	0	0	28	0	20	0	29	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	2	0	11	0
132	0	0	16	0	0	0	128	0	0	0	0	0	0	3	1	0	0	0	13	4	3	0	7	3	0	2	0	1	0	0	0	0	7	0	0	4	0	0	0	0	0	0	0	1	0	2	0	3	0	6	3	0	0	0	1	0	1	0	0	0	0	0	0	316	0	2	0	0	0	0	0	0	0	31	0	0	0	102	25	0	42	16	0	0	0	0	76	0	0	5	0	13	91	0	0	2	0	0	0	10	0	0	1	1	0	138	0	2	4	0	38	0	0	3	0	0	0	0	4	0	185	0	0	0	0	0	143	0	11	0	0	4	0	3	1	235	0	9	0	0	0	0	7	0	0	4	0	0	12	0	0	6	77	0	0	1	0	0	1	0	0	0	0	0	9	0	0	0	0	0	7	6	21	0	0	0	3	0	0	0	0	0	0	0	0	0	35	0	4	0	1	0	0	0	0	0	4	0	11	0
133	0	0	26	0	0	0	2	0	6	1	0	0	0	0	0	0	0	0	5	0	2	1	0	0	0	0	0	192	19	41	0	0	291	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	1	1	0	3	66	0	0	2	1	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	0	0	173	1	1	7	0	15	0	0	4	0	0	0	0	0	2	53	0	0	0	0	0	236	0	15	0	4	1	0	0	0	329	4	4	1	0	0	0	17	0	0	2	0	1	1	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	33	0	0	0	0	0	1	1	0	0	1	0	2	0
134	0	0	27	0	0	0	14	0	46	2	19	0	0	0	0	0	0	0	16	4	0	0	0	4	0	12	0	636	0	121	0	0	1297	0	0	1	0	0	0	0	0	0	0	0	2	14	0	4	3	38	2	0	0	0	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	7	1	1	4	96	14	0	39	9	0	0	0	0	169	0	0	0	0	0	48	0	0	2	1	0	1	22	0	1	4	1	0	430	4	1	134	1	35	0	0	15	0	0	0	0	1	10	216	0	0	0	0	0	564	0	90	0	1	9	1	9	0	589	2	11	0	0	0	0	109	0	0	0	0	0	3	3	0	0	0	0	0	5	0	0	1	2	0	0	0	1	55	0	0	0	0	1	0	8	23	0	0	0	0	0	0	0	0	5	1	0	2	0	97	0	5	1	0	4	0	0	1	0	12	0	5	0
135	0	0	5	0	0	0	0	1	123	0	18	0	0	0	0	0	0	0	21	2	1	0	1	2	0	0	0	151	0	20	0	0	70	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	35	1	0	0	0	0	1	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	3	0	3	8	78	48	0	13	2	0	0	0	0	22	0	0	0	0	2	6	0	0	2	0	0	24	9	0	0	0	0	0	117	0	1	0	0	11	0	0	3	0	0	0	1	11	0	215	0	0	0	0	0	75	0	6	1	3	1	0	1	0	183	1	3	1	0	0	0	6	0	0	6	0	10	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	4	7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	2	0	0	2	0	3	0	16	0
136	0	0	6	0	0	0	0	0	23	0	17	0	0	1	0	0	0	0	21	6	4	0	3	2	0	0	1	502	12	109	0	0	1255	0	0	1	0	0	0	0	0	0	0	0	1	5	0	10	0	8	1	0	0	0	1	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	1	0	0	6	0	1	3	59	4	0	18	2	0	0	4	0	22	0	0	0	0	2	3	0	0	1	0	0	18	28	2	0	12	4	0	436	1	3	35	1	89	0	0	36	0	1	0	0	10	1	233	0	0	2	0	0	834	0	72	0	1	12	1	7	0	607	10	30	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	25	0	0	0	0	0	2	2	6	0	0	0	2	0	0	0	0	0	0	0	1	0	7	0	3	0	0	2	0	1	2	0	15	0	7	0
137	0	0	21	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	19	3	1	1	2	0	0	3	1	0	2	0	0	0	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	30	0	0	0	0	1	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	1	1	7	90	1	0	1	0	0	0	3	0	26	1	0	0	0	0	0	0	0	2	1	0	125	9	0	0	0	0	0	206	1	2	1	0	8	0	0	13	0	0	0	0	5	0	106	0	0	0	0	0	177	0	22	0	1	2	0	0	0	504	4	8	0	0	0	0	7	0	0	6	0	0	0	17	0	0	0	0	0	0	0	2	1	0	0	0	1	0	14	0	0	0	0	0	1	8	17	0	0	0	1	0	0	0	0	1	1	0	0	0	5	0	0	0	0	0	1	0	0	0	13	0	1	0
138	0	0	9	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	11	0	0	4	0	1	0	0	0	1	1	0	0	0	29	0	0	1	0	0	0	0	0	0	0	0	2	5	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	86	1	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	7	1	0	4	1	0	326	3	4	16	2	49	0	0	7	0	0	0	0	3	0	59	0	0	0	0	0	565	0	54	0	0	0	1	2	0	547	4	4	0	0	0	0	50	0	0	6	0	0	0	1	0	0	0	0	0	4	0	0	2	1	0	0	3	0	4	0	0	0	0	0	2	4	20	0	0	0	0	0	0	0	0	0	0	0	1	0	44	0	2	0	0	0	0	1	0	0	1	0	14	0
139	0	1	23	0	0	0	5	0	4	0	6	0	0	3	6	0	0	0	25	2	0	2	8	0	0	0	0	16	0	1	0	0	303	0	0	0	0	0	0	0	0	0	0	10	0	6	0	12	0	19	1	0	0	1	1	0	0	0	0	0	0	0	0	533	0	1	0	0	0	0	0	0	0	14	0	0	2	52	16	1	11	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	17	2	0	0	0	0	176	0	0	6	0	41	0	3	10	0	0	0	0	6	0	408	0	0	0	12	0	184	6	16	0	3	5	0	3	0	437	2	12	1	0	0	0	136	0	0	5	0	0	4	15	0	0	0	0	0	12	0	0	0	0	0	0	0	0	22	0	0	0	0	0	9	10	43	0	0	0	93	0	0	0	0	2	4	0	1	0	13	0	5	0	0	3	0	0	1	0	15	0	8	0
140	0	0	16	0	0	0	12	0	6	6	1	0	0	0	0	0	0	0	13	2	0	0	6	0	0	4	0	0	0	0	0	0	237	0	0	29	0	0	0	0	0	0	0	2	2	12	0	2	0	5	3	0	0	0	1	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	1	0	0	3	88	1	0	1	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	6	4	1	611	0	1	26	1	52	0	0	26	0	1	0	0	2	0	242	0	0	0	3	0	1074	1	52	2	2	10	0	16	0	457	4	15	2	0	0	0	45	0	0	6	3	0	64	37	0	0	0	1	0	8	0	0	1	0	0	1	0	0	37	0	0	0	0	0	1	1	2	0	0	0	8	0	0	0	0	0	1	0	0	0	40	0	6	1	1	0	0	0	0	0	1	1	4	0
141	0	0	8	0	4	0	132	0	18	0	5	0	0	0	1	0	0	0	12	6	7	0	2	614	1	4	0	51	0	0	0	0	77	0	0	2	2	0	0	0	0	0	0	0	0	0	0	5	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	23	0	0	4	90	40	0	45	12	0	0	0	0	22	0	0	0	0	3	11	0	0	3	0	0	0	14	1	0	0	0	0	158	0	1	11	0	47	0	0	7	0	0	0	0	4	0	242	0	0	0	0	0	204	0	14	0	0	5	0	1	0	344	2	14	0	0	1	0	257	0	0	12	1	9	1	15	0	0	0	0	0	16	0	0	1	0	0	0	0	0	7	0	0	0	0	0	8	6	28	0	0	0	9	0	4	1	0	12	0	0	0	0	22	0	3	0	0	0	0	0	1	0	20	0	9	0
142	0	0	16	0	116	0	34	0	27	0	0	0	0	0	0	1	0	0	18	2	2	0	3	1669	7	0	0	20	0	5	0	0	27	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	16	0	1	3	53	0	0	12	7	1	0	0	0	36	0	0	0	0	1	38	0	0	2	0	0	0	9	0	0	1	0	1	132	0	1	6	0	17	0	0	3	0	0	0	0	10	0	224	0	0	1	0	0	135	0	11	0	2	3	0	3	0	253	2	3	1	0	0	0	20	0	0	7	0	3	0	7	0	0	0	0	0	1	0	0	0	1	0	0	0	0	10	0	0	0	0	0	2	10	17	0	0	0	9	0	0	0	0	9	0	0	1	0	35	0	2	0	0	0	3	0	0	0	13	0	8	0
143	0	0	8	0	2	0	430	0	2	0	0	0	0	0	0	0	0	0	10	1	7	0	1	3	0	0	0	3	0	1	0	0	1067	2	0	140	0	0	0	6	0	0	0	0	0	0	0	22	0	16	5	0	0	0	2	0	0	0	0	3	0	0	0	723	0	0	0	0	0	0	0	0	0	4	0	0	1	53	76	0	5	1	0	0	0	0	3	0	0	0	0	8	34	0	0	1	0	1	0	9	0	0	0	0	0	113	0	0	6	0	17	0	0	9	0	0	0	0	6	0	489	0	0	0	0	0	109	0	3	2	0	1	0	5	0	219	1	9	1	0	0	0	29	0	0	10	0	0	0	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	10	26	0	0	0	3	0	1	0	0	1	0	0	0	0	14	0	2	0	0	0	1	0	0	0	30	0	2	0
144	0	1	93	0	0	0	280	0	0	0	0	0	0	11	0	1	0	0	9	3	3	0	1	0	0	0	0	2	0	0	0	0	9	0	0	1	0	0	0	22	0	0	0	0	0	0	0	2	0	55	0	0	0	0	1	1	2	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	2	0	0	4	57	66	0	4	1	0	0	0	0	10	0	0	0	0	18	127	0	0	2	0	0	0	7	0	0	3	0	0	174	0	0	0	0	23	0	0	8	0	0	0	0	12	0	161	0	0	0	0	0	137	0	12	0	6	1	0	1	0	334	1	8	0	0	0	0	34	0	0	11	2	0	1	10	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	25	0	0	0	53	0	0	0	0	1	0	0	2	0	58	0	4	0	1	2	0	1	0	0	9	0	26	0
145	0	0	13	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	6	3	0	0	0	0	0	21	0	20	0	2	0	0	1567	2	0	69	0	0	0	0	0	0	0	9	1	17	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	10	0	1	2	75	1	0	13	5	0	0	0	0	5	1	0	0	0	3	14	0	0	2	0	0	0	14	1	0	9	4	0	374	2	4	31	0	83	0	2	8	0	0	0	0	5	0	123	0	0	0	13	0	811	5	45	0	1	10	1	5	0	450	1	2	0	0	0	0	17	0	0	3	0	0	0	3	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	3	8	0	0	0	2	0	1	1	0	7	3	0	0	0	64	0	1	0	0	0	0	0	0	0	11	0	21	0
146	0	0	78	1	0	0	14	0	10	0	1	0	0	0	0	0	0	0	14	6	7	0	0	5	0	45	4	246	0	31	1	1	303	0	0	9	0	0	0	0	0	0	0	2	1	10	0	1	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	1	1	0	0	0	7	5	0	0	118	5	0	31	11	0	0	0	0	2	0	9	5	0	10	35	0	0	0	0	0	0	7	0	1	4	2	0	174	3	0	13	0	31	0	3	6	0	0	0	0	8	0	73	0	0	0	15	0	500	6	30	0	0	5	0	3	0	296	2	3	0	0	0	0	5	0	0	32	0	3	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	8	3	14	0	0	0	3	0	0	2	0	15	6	0	0	0	19	0	4	0	1	0	0	0	0	0	10	0	2	0
147	0	1	195	0	0	0	0	0	6	0	0	0	0	18	0	0	12	18	2	1	0	1	2	1	0	166	18	14	0	4	0	1	922	0	0	0	0	6	3	23	0	0	0	2	1	9	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	6	0	0	1	109	451	8	12	4	1	0	0	0	26	0	0	0	0	2	6	0	1	0	0	0	0	8	0	0	2	0	0	253	1	1	24	0	75	0	0	9	0	0	0	0	2	0	100	0	0	0	5	0	284	3	16	0	0	1	0	2	0	381	0	1	0	0	0	0	3	0	0	12	0	6	17	16	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	3	9	19	0	0	0	1	0	0	0	0	3	6	0	0	0	69	0	12	0	0	0	4	1	0	0	7	0	16	0
148	0	1	117	0	0	0	1	0	15	0	1	0	0	0	0	0	0	0	4	4	1	0	0	1	0	0	0	109	0	42	0	0	20	0	0	1	0	0	0	0	0	0	0	62	0	140	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	1	0	0	0	0	0	0	0	0	41	12	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	6	1	0	2	3	0	101	2	0	5	0	33	0	38	11	0	0	0	0	0	0	97	0	0	0	234	12	501	106	22	1	1	4	0	0	0	222	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	3	0
149	0	0	17	0	0	0	51	0	4	1	1	0	0	0	0	0	0	0	3	5	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	2	0	5	0	49	1	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	11	0	0	0	37	11	1	17	5	0	0	0	0	6	0	0	0	0	0	1	0	0	1	0	0	0	5	1	0	0	0	0	98	0	0	0	0	3	0	1	12	0	0	0	0	21	0	179	0	0	0	0	0	75	0	6	0	0	0	0	1	0	254	1	5	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	6	1	7	0	0	0	0	0	0	1	0	0	1	0	0	0	9	0	1	0	0	0	1	0	0	0	1	0	2	0
150	0	0	0	0	1	0	35	0	5	2	0	0	0	0	0	0	0	0	1	0	0	0	1	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	3	0	0	0	15	6	0	5	1	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	53	0	2	15	0	0	0	0	8	1	0	0	0	2	0	68	0	0	0	0	0	57	0	15	0	0	3	0	0	0	91	0	3	1	0	0	0	6	0	0	4	0	0	0	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0
151	0	0	30	0	0	0	265	0	14	0	0	0	0	0	0	0	0	0	3	2	0	0	2	5	0	1	0	2	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	1	0	0	6	131	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	44	0	0	1	0	3	0	0	3	0	0	0	0	1	0	173	0	0	0	0	0	43	0	6	1	0	1	0	1	0	104	0	0	1	0	0	0	2	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	5	8	12	0	0	0	1	0	0	0	0	0	0	0	4	0	17	0	5	0	0	0	0	0	0	0	10	0	10	0
152	0	1	105	0	0	0	34	0	13	0	0	0	0	0	0	0	46	20	17	5	0	0	1	1	0	28	4	0	8	0	0	0	69	0	0	9	0	12	2	1	0	0	0	0	0	0	0	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	4	0	0	0	112	19	1	3	1	0	0	0	0	43	0	0	0	0	2	1	0	0	2	0	0	0	3	0	0	1	0	0	57	0	1	7	0	18	0	0	1	0	0	0	0	1	0	117	0	0	0	0	0	110	0	5	0	1	2	1	0	0	101	0	1	0	0	0	0	189	0	0	0	0	0	5	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	6	15	0	0	10	30	0	0	0	0	0	0	0	1	0	58	0	1	1	0	0	0	0	0	0	13	0	18	0
153	0	0	17	0	0	0	71	0	18	0	20	0	0	0	0	0	0	0	38	11	0	3	11	0	0	8	0	31	0	0	0	0	198	0	3	18	0	1	0	10	0	0	0	0	0	6	0	3	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	310	0	0	0	1	0	0	0	0	0	14	0	0	5	273	90	2	46	3	0	0	0	1	317	0	0	0	0	9	87	0	1	0	0	0	0	7	1	2	2	1	0	310	0	0	18	0	86	0	0	7	0	0	0	0	2	0	322	0	1	0	0	0	317	0	14	0	2	8	0	4	0	415	0	6	0	0	0	0	153	0	0	10	0	6	5	5	0	0	0	1	0	8	0	0	1	1	0	0	0	0	1	0	0	0	0	0	15	2	14	0	1	0	0	0	2	1	0	8	0	0	0	0	17	0	1	0	0	1	0	0	0	0	19	0	12	0
